# c-balanced sequence
# n=101
# c=2
# mode=weak
# latin=true
# guarantee=2-balanced
# rows=items, cols=days, entry=player
69,7,3,61,72,48,57,88,12,68,5,28,81,18,76,46,93,29,70,4,22,90,8,40,64,38,78,16,32,11,6,10,30,54,53,73,34,66,37,9,31,26,47,35,45,94,55,58,62,67,87,24,19,59,84,56,36,99,44,21,52,49,25,101,27,98,82,74,1,60,15,65,23,20,83,85,75,17,43,14,2,86,51,41,97,50,91,33,92,77,42,63,13,95,96,71,39,79,89,80,100
80,34,77,97,59,86,100,55,98,82,33,42,52,90,67,19,49,96,28,6,44,20,71,72,57,75,43,46,31,92,14,58,21,83,74,89,12,1,56,15,17,13,87,8,39,36,7,50,51,10,23,60,65,25,91,2,41,27,4,88,85,37,69,79,18,38,63,81,48,22,45,53,3,94,66,62,73,54,24,29,30,95,101,68,26,78,32,16,99,61,70,47,11,76,35,9,93,64,40,84,5
73,2,65,51,62,35,26,50,20,95,81,74,69,27,37,61,32,56,45,99,24,1,64,94,89,76,101,91,29,66,70,93,17,48,40,23,84,5,14,25,78,86,41,38,77,63,18,68,6,85,44,53,79,47,100,22,16,97,80,11,15,28,9,33,58,39,13,71,21,83,7,30,54,57,59,72,19,12,52,92,36,75,87,60,3,42,10,34,96,46,4,31,8,55,82,90,88,43,98,67,49
84,13,53,21,75,52,15,11,71,66,99,16,63,85,64,25,8,83,31,74,39,18,97,60,79,67,10,41,27,95,36,4,1,57,34,3,32,88,82,45,30,33,90,72,96,59,49,54,61,26,9,55,12,81,98,73,17,42,76,40,43,87,78,2,19,100,80,92,94,89,86,68,93,77,101,35,47,23,5,70,56,46,7,20,48,37,58,22,44,29,65,91,38,24,51,62,50,6,69,28,14
70,38,19,9,17,44,41,92,60,78,30,47,101,87,58,88,13,10,43,5,63,7,50,16,68,55,69,20,56,62,12,100,80,28,49,91,39,76,22,23,79,83,98,37,24,54,89,3,48,46,94,8,42,29,75,93,35,82,64,99,1,14,84,65,4,34,51,31,32,36,6,73,11,27,95,2,97,67,90,33,61,96,74,85,21,77,57,40,71,81,86,15,72,45,59,25,53,52,26,66,18
85,48,54,46,94,40,14,22,91,59,93,90,7,3,4,34,100,21,36,65,42,89,26,61,33,98,96,9,37,77,47,38,51,86,87,35,82,18,92,6,81,71,60,73,15,57,70,2,19,5,11,52,53,45,72,58,32,66,101,74,30,95,31,56,67,24,68,8,84,29,10,55,64,25,76,78,50,28,69,16,62,49,63,44,88,13,75,43,39,80,97,79,41,23,20,83,99,27,12,1,17
68,96,80,32,49,24,53,79,23,18,6,12,55,17,101,39,11,73,72,77,35,48,29,25,81,42,15,45,44,51,84,88,64,2,67,52,90,97,78,85,61,99,95,50,75,76,28,74,27,69,40,10,31,20,86,62,43,83,5,7,13,63,70,16,57,59,26,37,38,91,82,60,41,33,14,71,46,66,65,58,4,8,54,1,98,89,30,93,9,56,92,87,100,3,36,19,21,22,47,94,34
83,10,14,31,8,87,30,27,76,86,62,4,57,19,51,1,75,98,82,66,67,92,13,28,69,47,73,58,71,49,22,97,26,33,44,59,63,7,77,36,20,46,43,65,100,9,91,21,25,24,56,41,101,88,34,95,89,39,18,50,23,61,94,93,12,15,3,54,17,37,42,90,99,81,96,80,79,55,40,53,6,64,45,72,35,2,38,52,5,85,11,78,84,70,29,48,32,16,74,60,68
78,41,6,99,95,37,2,66,58,34,70,72,43,15,23,52,84,20,79,53,38,40,85,56,5,12,35,21,74,54,17,62,60,24,65,50,93,3,8,48,94,55,101,13,11,29,32,1,16,92,57,90,64,80,4,67,87,51,19,47,68,71,100,39,96,45,30,98,88,46,44,9,97,22,36,27,10,31,73,26,77,82,18,81,69,76,25,83,59,14,33,28,49,91,89,63,86,75,61,42,7
82,36,26,33,5,25,97,93,29,88,94,46,56,64,60,83,16,69,3,80,2,9,91,31,99,59,63,75,6,89,39,11,41,45,96,19,10,38,30,42,70,27,68,4,44,52,61,71,76,72,14,22,78,49,92,28,98,21,58,81,86,8,48,85,77,53,66,87,40,18,47,43,35,74,34,20,7,84,1,17,23,32,79,12,51,100,62,67,37,15,55,101,50,57,73,95,54,65,90,24,13
74,50,1,100,27,45,47,28,67,65,54,32,61,89,22,68,71,81,55,76,87,93,44,86,78,94,90,8,36,53,18,98,101,23,16,95,57,21,75,43,40,34,51,46,14,12,96,33,7,35,15,82,84,62,77,79,37,91,59,20,29,42,17,24,72,52,73,49,13,56,69,25,85,5,38,63,83,60,88,3,11,41,39,66,31,70,6,19,30,26,48,10,97,99,64,80,92,2,9,58,4
81,11,29,96,92,63,42,35,97,39,73,40,24,77,49,48,30,14,59,62,37,19,68,95,70,100,74,7,13,79,72,55,43,85,31,99,69,4,80,54,28,84,58,26,86,65,25,66,23,38,64,17,3,18,33,83,60,9,90,27,75,2,41,91,10,6,22,67,101,16,50,12,52,71,32,61,45,53,93,57,89,20,34,94,78,5,8,15,87,21,47,98,56,1,88,46,51,76,82,44,36
57,20,7,82,56,90,84,8,1,13,21,71,50,98,9,10,51,25,12,101,58,52,49,15,17,46,88,61,34,26,64,48,22,91,32,83,37,53,81,66,2,67,100,5,41,80,78,47,87,60,73,63,74,6,30,45,94,54,96,97,70,79,36,44,89,55,40,29,76,19,28,75,42,4,11,24,95,92,68,99,59,72,43,65,86,93,31,35,69,16,14,27,77,18,39,38,33,23,62,3,85
77,3,67,76,43,89,75,36,45,16,44,85,80,33,38,18,28,70,57,32,86,6,83,30,14,4,60,19,52,63,87,24,35,20,9,5,47,29,55,27,21,72,59,56,82,31,69,88,99,68,62,93,97,50,12,39,11,10,46,78,49,92,1,34,7,81,23,65,95,61,2,100,26,98,64,13,15,51,41,91,42,71,48,90,84,79,74,73,54,58,25,40,53,22,94,101,66,17,96,37,8
65,23,69,78,66,88,4,95,99,72,17,31,5,54,40,91,15,41,47,73,64,34,27,37,84,25,79,2,10,50,76,92,94,39,71,56,13,11,62,33,49,89,42,93,22,48,77,20,98,3,16,36,85,1,26,61,19,24,53,8,38,32,74,51,80,90,35,28,57,87,58,14,70,6,82,18,86,44,101,97,68,21,9,100,63,60,96,46,75,7,52,81,29,83,12,55,30,67,59,43,45
79,15,22,38,12,61,58,86,87,74,60,59,26,92,42,53,45,46,94,96,11,82,100,62,93,16,1,65,97,3,81,5,40,90,8,68,41,73,64,18,51,6,39,67,98,101,23,29,83,84,75,30,70,52,71,48,44,55,36,63,69,76,7,43,14,88,4,56,9,66,33,77,80,21,54,31,57,78,47,37,85,25,2,28,95,20,17,24,89,34,19,13,99,49,50,91,27,10,35,32,72
98,12,43,55,10,91,52,44,30,100,101,18,9,28,75,8,77,2,27,90,31,80,42,24,51,23,66,95,96,33,20,54,14,46,58,7,36,35,63,1,88,19,85,17,74,47,79,40,34,37,89,72,68,32,13,81,50,65,57,22,25,21,15,83,3,99,93,86,45,78,62,16,59,48,84,39,76,87,49,94,38,73,92,82,29,67,56,64,61,60,53,71,4,6,5,11,26,69,70,97,41
56,21,64,13,83,34,62,6,25,19,55,49,37,48,71,85,99,26,35,7,97,72,3,92,39,41,32,11,57,59,29,78,69,84,61,30,44,45,96,76,87,73,9,70,53,38,86,81,28,58,51,100,95,2,15,10,4,88,67,66,82,33,46,60,54,5,17,20,63,79,1,94,91,43,75,65,89,8,27,50,101,14,23,24,22,12,47,42,74,90,18,36,68,93,16,40,98,80,31,52,77
60,18,63,93,70,39,101,49,2,14,38,22,53,20,7,29,36,54,24,21,50,4,23,98,91,77,68,67,47,80,82,66,42,89,17,75,65,25,12,34,92,16,15,57,8,97,45,94,43,90,13,71,99,56,85,59,69,6,41,31,9,5,52,73,26,11,58,27,72,74,48,32,46,83,62,88,40,37,19,10,55,3,35,64,96,33,1,86,95,78,51,76,30,61,87,44,84,28,100,81,79
94,51,17,89,68,81,16,46,24,50,69,19,78,41,84,33,67,61,58,10,43,5,76,87,48,40,86,53,73,88,31,99,6,70,101,1,74,52,83,26,37,3,79,32,95,60,64,93,91,49,27,59,44,54,14,18,38,23,35,28,77,12,75,98,25,92,47,96,97,90,8,39,45,55,30,100,36,85,56,15,22,29,80,42,11,71,82,4,13,72,62,66,20,9,2,57,7,34,21,63,65
72,9,71,73,57,79,59,32,47,11,96,29,62,35,63,95,82,1,44,75,56,78,74,65,90,8,54,30,12,21,85,28,27,25,15,86,94,2,100,13,60,97,31,10,61,50,4,36,22,55,33,26,5,89,66,80,20,40,87,16,51,101,99,42,64,84,18,34,69,24,93,49,76,7,53,67,38,98,46,81,52,77,6,83,91,41,39,88,70,45,43,17,92,19,68,37,3,58,14,48,23
90,31,27,48,76,80,64,85,37,4,20,91,66,6,81,89,65,88,34,13,36,17,22,18,71,45,83,55,93,46,9,77,47,38,82,98,40,23,69,57,24,14,52,1,87,19,43,67,11,78,42,92,7,35,96,3,100,56,95,39,84,62,53,68,41,61,44,60,70,30,21,72,2,51,12,8,29,58,63,28,74,16,26,50,101,94,99,97,49,79,5,73,33,15,32,10,59,25,54,75,86
92,39,5,84,26,3,51,68,33,42,8,86,97,74,16,79,87,52,100,15,45,14,32,101,43,49,50,28,70,58,61,96,19,10,62,76,48,72,99,59,56,35,66,21,7,6,30,41,12,80,46,25,94,55,17,63,75,77,2,37,64,11,82,20,29,85,1,83,73,81,71,27,18,9,93,23,22,4,34,54,98,44,53,13,38,40,36,65,91,31,69,95,60,47,78,67,24,90,57,89,88
75,40,28,53,54,7,83,70,57,41,52,23,30,2,93,73,97,37,42,98,60,69,99,38,29,80,26,33,18,91,44,95,67,4,72,22,27,16,58,86,8,77,64,81,49,90,39,63,9,101,48,88,34,82,65,21,31,79,13,24,10,6,50,47,78,32,43,89,68,5,92,36,15,19,3,17,14,35,61,66,87,84,59,25,55,62,45,76,11,12,96,85,74,71,100,56,1,20,94,46,51
100,25,35,47,36,77,13,21,31,3,98,95,88,44,32,55,5,66,40,85,51,94,12,1,63,56,89,14,78,38,60,71,34,59,11,24,92,20,17,68,53,23,54,18,58,46,62,15,65,74,45,29,76,73,57,70,84,52,61,91,19,4,90,86,30,79,48,42,80,99,22,67,10,37,41,16,33,96,75,7,69,27,97,49,43,72,9,50,101,2,93,64,26,28,81,8,82,87,39,6,83
61,24,4,45,15,11,69,9,90,27,35,82,10,46,12,59,76,22,39,20,81,25,2,67,19,6,64,87,101,16,43,74,49,93,88,51,78,79,84,50,41,75,91,83,71,37,5,14,53,54,96,98,40,28,36,8,47,33,85,62,60,72,57,13,97,21,94,100,26,65,34,17,86,58,99,52,70,80,30,95,31,1,89,56,32,73,48,3,55,68,23,44,7,63,66,77,42,38,18,29,92
62,86,58,34,1,67,72,94,56,92,64,87,99,65,96,17,50,63,48,83,26,55,73,66,7,3,81,100,84,23,30,57,37,36,80,33,77,89,91,10,82,29,12,2,28,68,42,44,97,18,31,47,43,9,16,49,76,45,32,71,93,88,22,38,95,74,101,19,25,11,13,20,40,60,79,69,59,6,39,51,24,90,5,4,54,52,21,27,98,35,8,75,46,14,41,70,85,61,15,78,53
99,8,95,52,19,60,96,38,54,53,61,68,34,14,94,43,101,6,18,29,41,28,79,11,9,36,85,4,15,65,90,75,13,3,97,21,42,46,32,93,44,22,69,20,78,26,51,73,70,66,86,39,87,24,27,5,7,92,1,17,100,81,35,23,31,76,91,59,82,55,88,98,63,56,50,49,74,72,2,83,12,40,47,37,58,16,80,77,57,10,67,89,25,48,84,45,62,30,71,64,33
49,16,59,88,74,23,71,10,80,89,84,77,58,70,57,72,78,92,93,30,33,46,47,75,13,31,62,42,40,98,32,83,63,55,64,14,85,67,39,38,7,45,48,25,34,27,35,56,8,52,6,4,37,60,101,97,53,68,73,3,44,96,66,87,69,2,50,12,41,51,54,95,24,29,28,1,21,82,9,100,65,76,19,15,61,81,18,26,20,94,22,90,86,79,43,17,36,5,99,11,91
46,97,91,41,29,22,18,82,43,28,75,51,1,39,24,27,74,19,49,84,89,61,53,21,20,52,37,5,76,48,45,8,56,50,81,54,15,6,71,65,47,4,40,36,33,72,17,100,95,2,79,67,69,11,90,99,86,12,26,94,83,59,58,63,70,16,62,14,7,85,35,31,66,68,92,77,42,25,64,13,93,78,10,57,30,87,23,44,32,38,3,88,80,34,98,96,60,9,55,101,73
101,32,87,50,20,98,17,63,26,12,76,25,100,21,69,3,62,86,9,68,70,95,35,10,44,34,27,92,94,1,2,7,73,79,29,66,60,19,31,90,5,80,96,88,99,16,24,57,82,77,81,83,38,58,64,78,74,15,30,54,55,56,67,49,8,71,75,39,6,53,23,61,47,89,97,91,43,11,48,45,18,33,36,46,14,85,51,28,84,41,59,37,65,42,52,72,13,4,93,40,22
33,42,66,14,85,55,78,5,81,48,7,36,67,47,11,90,60,64,23,8,16,77,54,96,58,72,22,39,17,69,41,86,53,100,18,28,87,49,95,74,98,62,30,76,3,84,59,13,32,21,61,1,91,93,51,46,25,29,43,89,80,65,40,45,9,37,10,15,52,4,38,57,101,44,73,94,26,20,71,79,88,99,70,75,34,68,92,63,6,83,24,82,2,27,31,97,35,12,50,56,19
37,30,2,44,6,93,65,73,40,79,15,83,45,13,56,31,80,4,38,91,71,88,57,59,97,82,24,51,99,25,35,68,52,12,26,43,70,9,61,101,11,63,94,55,89,92,85,10,75,50,19,20,23,22,41,42,72,14,34,48,98,18,27,28,36,33,46,77,64,3,84,78,96,87,90,81,5,32,62,86,60,67,17,8,7,53,66,29,100,1,39,58,54,21,69,76,47,74,49,16,95
