# c-balanced Latin square
# n=93
# c=2
# mode=weak
# latin=true
# found_by=greedy
# rows=items, cols=days, entry=player
72,31,56,44,60,43,18,41,62,91,15,39,93,1,52,84,81,27,49,2,90,8,67,12,10,13,83,23,78,36,50,75,70,24,46,33,74,14,20,53,59,82,6,51,7,4,32,79,48,87,47,69,61,89,16,38,5,9,57,42,64,3,30,11,26,45,80,21,25,86,92,76,55,63,68,22,66,73,34,58,29,17,37,65,40,54,28,85,35,77,88,71,19
61,10,17,29,30,11,25,55,32,22,20,66,75,6,51,77,89,58,36,86,63,78,5,53,15,71,73,38,57,87,45,21,76,65,23,69,26,9,90,19,42,28,34,88,85,35,46,44,37,92,68,33,14,64,54,2,80,1,40,60,91,70,72,56,82,79,67,93,39,52,83,62,74,7,49,8,27,50,47,43,3,13,16,18,12,59,48,81,84,4,31,41,24
74,35,62,33,83,58,3,80,37,93,8,46,42,81,45,59,54,4,50,7,82,40,13,48,68,26,2,19,52,69,11,18,88,28,12,60,64,85,16,47,22,92,84,25,5,24,41,39,70,29,78,53,49,31,10,43,56,66,55,51,90,57,27,9,77,44,17,75,30,14,73,34,65,91,72,23,20,71,79,63,61,32,6,87,38,15,67,86,89,36,21,76,1
65,9,1,36,85,76,78,48,25,24,64,19,41,72,16,67,21,10,61,88,14,79,43,37,56,27,34,39,40,31,30,6,55,3,49,51,17,4,83,91,66,63,7,75,86,73,60,74,81,38,20,93,59,18,71,50,13,26,23,32,84,89,47,15,87,29,58,35,68,57,8,45,54,90,12,77,2,80,46,11,52,28,92,62,70,82,42,5,53,44,69,33,22
44,27,47,69,91,45,12,38,31,53,50,28,57,68,29,13,15,17,20,5,52,32,42,66,46,70,22,90,79,62,92,84,71,2,72,86,77,54,1,6,37,87,35,8,76,65,89,23,14,21,40,24,82,34,58,61,7,75,11,67,36,48,16,73,63,74,55,19,33,18,4,81,56,51,3,59,25,9,83,85,41,88,10,64,78,30,43,80,49,26,60,93,39
81,32,49,34,23,70,26,51,63,80,73,86,71,88,55,87,18,11,8,78,33,92,30,77,21,9,60,59,74,1,20,38,29,82,39,44,36,58,89,41,64,61,93,62,56,67,10,50,43,22,83,25,4,65,27,3,52,12,54,76,66,45,28,2,69,48,37,42,85,84,17,13,5,6,40,35,16,57,53,24,31,14,75,19,90,91,46,79,15,7,47,72,68
60,2,52,67,90,84,24,7,14,35,6,59,16,5,48,41,57,56,83,85,19,23,3,75,82,4,28,33,93,64,47,46,53,73,45,91,43,13,12,44,71,25,80,49,69,26,68,15,42,77,9,87,86,17,72,30,29,92,78,79,39,11,18,20,50,40,88,22,38,89,27,31,70,10,81,37,61,1,21,36,62,74,58,76,32,34,8,54,63,51,65,55,66
77,30,13,40,65,21,22,54,58,79,36,87,43,89,3,42,62,84,74,39,31,25,72,80,76,93,61,15,35,63,32,37,68,27,50,85,57,10,18,70,48,52,73,33,11,34,16,45,5,66,55,90,91,19,28,51,8,88,53,75,41,14,81,6,46,7,49,64,1,24,47,59,69,60,67,29,26,82,78,71,83,44,4,56,2,86,17,12,20,9,92,23,38
83,37,8,20,10,92,82,86,18,11,76,34,56,17,69,47,44,75,55,12,1,38,88,29,41,65,49,51,14,67,54,91,66,9,7,90,19,63,81,79,78,24,40,60,43,36,84,2,59,26,32,3,74,35,46,6,62,58,21,33,80,31,4,23,68,52,72,71,61,5,53,28,85,89,45,15,39,42,48,22,25,70,30,93,50,87,27,73,77,64,16,57,13
53,39,87,71,28,50,6,15,66,9,51,7,2,61,46,27,49,52,22,4,64,68,45,60,89,69,48,20,16,26,5,42,17,8,56,70,81,59,72,92,30,38,54,23,58,77,83,88,1,31,12,57,62,13,63,93,82,85,47,73,24,44,34,74,43,3,25,86,76,65,80,14,78,84,32,21,90,11,35,37,19,91,55,67,33,75,10,36,41,18,29,40,79
85,23,19,16,1,33,73,93,4,43,74,26,40,24,78,63,31,35,14,66,53,18,84,91,57,62,25,44,76,71,22,80,86,13,21,65,55,2,39,75,3,90,41,15,32,30,29,47,11,67,27,42,8,20,56,79,36,64,38,37,9,83,60,61,17,70,12,48,50,7,10,77,87,82,34,54,52,68,89,92,51,72,59,81,58,88,49,6,69,46,5,45,28
73,46,5,12,81,59,67,64,61,88,45,38,79,37,92,70,32,90,91,54,58,28,50,85,36,47,72,75,77,7,83,40,78,10,34,48,89,25,31,69,29,9,68,82,27,17,6,24,49,35,71,16,22,51,55,33,44,19,30,56,87,1,86,42,76,93,8,2,23,66,41,15,26,20,13,63,60,3,4,18,65,39,21,80,11,57,62,74,14,52,84,53,43
82,29,70,42,68,17,13,89,3,72,41,62,77,60,15,34,51,80,30,21,10,36,86,19,24,79,11,46,8,6,43,23,33,74,84,61,53,87,52,93,20,67,57,18,12,14,54,4,63,76,48,2,81,69,40,73,39,65,28,5,59,26,35,22,64,16,92,45,78,32,91,88,38,1,9,58,49,55,75,44,50,7,90,25,83,31,37,66,71,47,85,27,56
90,14,25,78,56,52,27,5,57,47,75,31,44,11,66,71,64,59,26,9,76,55,39,81,16,87,92,42,34,2,65,49,58,1,35,88,37,28,50,15,32,4,83,45,38,74,20,85,91,60,79,17,84,7,80,21,23,41,10,61,77,51,67,36,18,53,13,69,62,40,29,93,73,33,46,43,19,70,6,86,12,8,82,89,72,68,63,22,48,24,54,3,30
58,21,48,18,63,32,53,83,30,55,69,49,22,20,65,93,12,40,45,89,41,56,6,33,54,38,29,37,4,73,70,51,62,14,47,5,11,3,7,8,13,85,46,28,61,78,75,19,86,82,10,39,43,88,52,59,31,71,68,50,72,92,25,91,90,27,15,77,87,74,16,44,57,17,66,80,79,84,64,81,23,76,1,24,36,9,60,26,2,34,42,35,67
84,88,3,79,74,8,2,69,10,1,48,91,25,76,39,19,23,60,67,87,44,27,26,63,35,7,43,80,86,17,24,81,52,16,32,22,42,82,55,68,36,77,72,50,64,66,92,57,53,58,46,45,29,9,49,90,15,89,18,6,62,12,21,75,41,4,51,34,54,70,37,30,71,11,47,65,85,33,40,20,38,56,61,28,5,13,14,31,93,83,73,59,78
54,43,6,72,64,35,36,28,77,12,81,13,82,80,50,9,85,38,92,75,57,73,61,40,67,23,30,66,68,41,48,90,59,15,31,83,71,60,51,33,56,76,1,89,70,87,21,62,93,65,34,44,47,26,11,14,42,86,3,46,49,55,37,78,24,5,84,20,63,79,58,22,39,8,4,74,7,88,32,16,2,27,53,69,52,45,29,18,19,17,25,91,10
93,11,4,7,49,62,16,59,42,33,78,84,52,10,53,86,2,68,24,34,29,71,22,74,14,8,5,32,21,27,39,72,79,63,20,18,73,46,80,45,17,65,26,19,37,9,13,69,30,6,89,64,85,92,25,57,35,91,81,70,82,58,88,54,38,47,56,83,36,67,55,43,61,50,76,28,31,87,77,15,60,66,48,3,41,51,40,44,23,1,90,75,12
51,45,50,24,55,47,37,20,65,17,67,54,18,58,4,28,1,25,82,13,15,46,70,83,90,31,84,3,91,61,60,69,77,44,76,38,78,23,34,74,5,88,39,22,48,52,71,40,56,72,41,36,75,12,66,53,87,16,43,93,63,8,85,32,57,89,73,11,26,21,35,19,2,86,27,14,10,59,29,30,9,68,42,49,79,64,92,7,33,80,6,62,81
89,38,91,86,75,9,44,87,29,27,56,14,30,35,36,88,6,43,3,62,37,93,51,59,58,12,45,10,55,85,57,19,26,64,92,40,41,66,21,49,11,16,2,42,63,81,25,8,7,80,15,50,54,83,60,74,84,22,34,48,17,65,33,79,31,1,28,46,72,90,68,23,52,53,18,24,69,67,13,5,78,47,73,71,20,77,76,39,32,70,82,4,61
92,22,15,41,66,40,34,46,71,68,23,90,32,83,74,7,5,16,72,81,47,65,49,11,78,18,53,13,82,89,28,56,12,4,54,6,30,62,27,43,86,10,79,91,59,31,55,33,73,61,37,1,70,67,77,76,24,20,2,69,52,19,29,14,80,39,9,44,60,3,42,64,25,75,48,36,51,93,17,45,26,63,35,57,85,84,38,21,88,50,8,87,58
76,26,80,61,57,31,39,19,60,70,85,63,21,8,33,73,79,77,42,69,48,17,20,2,52,64,1,50,88,9,25,87,36,75,93,67,29,24,35,84,58,14,53,47,44,51,3,90,18,28,23,38,5,68,78,32,4,45,27,13,7,40,71,10,59,66,30,82,81,6,49,12,92,62,83,56,41,91,72,54,34,46,22,43,74,16,65,55,11,37,15,89,86
