# c-balanced Latin square
# n=102
# c=2
# mode=weak
# latin=true
# found_by=greedy
# rows=items, cols=days, entry=player
19,20,8,42,57,11,96,92,25,76,69,24,3,41,74,78,77,10,47,102,71,85,83,46,61,43,55,49,7,21,62,27,97,51,31,12,75,81,37,2,33,80,90,14,52,86,82,64,60,23,88,1,17,6,99,5,98,65,45,66,4,26,59,13,94,53,16,68,35,39,101,54,56,89,22,34,32,15,63,28,87,29,9,95,36,50,72,100,70,91,44,58,40,73,30,38,84,93,48,67,18,79
70,23,83,101,32,65,56,53,73,43,50,86,33,14,9,58,18,28,5,99,16,95,3,84,63,2,13,66,40,39,87,38,29,59,1,36,19,96,44,17,74,26,15,94,34,27,72,35,71,93,91,25,55,81,47,30,97,41,22,100,12,79,90,85,64,76,75,82,24,61,46,8,31,48,67,69,98,92,60,11,52,51,10,77,78,21,80,20,42,68,57,89,102,37,6,4,54,88,45,7,62,49
72,46,37,34,54,93,24,86,1,2,30,81,82,31,102,79,35,7,6,22,67,45,36,69,97,80,92,90,84,73,44,52,53,100,77,87,98,68,60,42,66,32,89,11,63,57,76,101,20,58,43,51,59,56,21,75,23,78,29,38,8,40,14,5,95,83,62,91,64,48,10,55,88,18,99,9,50,19,4,85,17,70,25,61,49,15,47,13,3,12,28,26,41,33,39,16,65,96,94,27,71,74
67,7,91,40,98,54,21,27,4,29,64,8,39,71,20,60,89,41,26,42,65,55,51,48,83,10,76,94,70,9,22,57,99,12,88,61,45,25,6,72,47,58,82,85,78,79,28,50,32,62,74,18,49,95,46,44,16,80,33,3,17,2,15,102,36,96,11,5,13,100,66,75,87,97,52,68,30,69,38,73,90,37,84,81,93,63,92,53,77,35,86,1,101,56,24,43,14,31,34,19,23,59
74,25,93,16,66,97,47,100,59,12,5,13,90,84,56,81,75,50,11,62,19,27,17,96,89,78,14,91,15,23,77,85,33,34,41,28,43,49,30,88,24,38,35,61,8,92,40,45,53,80,65,69,73,39,3,31,42,48,18,67,71,37,60,68,87,86,46,9,1,7,63,70,32,4,26,94,55,10,102,44,101,54,64,21,58,51,22,6,76,20,83,95,98,79,99,2,29,72,36,82,57,52
79,4,1,68,60,37,28,63,70,52,55,85,26,15,53,64,87,57,29,49,38,13,44,94,31,59,32,30,35,18,58,69,86,92,20,14,101,48,90,93,36,51,95,9,73,81,10,99,54,21,22,83,50,2,100,56,76,96,102,82,24,23,45,6,39,27,98,88,71,19,84,41,72,77,65,16,74,62,91,43,3,42,75,33,40,34,97,89,61,67,7,66,17,5,47,11,25,78,8,46,12,80
78,33,80,9,36,48,82,43,98,61,17,94,66,10,23,16,95,88,101,40,6,99,68,1,21,25,15,72,75,91,3,71,19,46,42,67,26,2,22,64,53,5,96,12,102,62,41,59,7,97,13,11,37,87,77,52,79,89,63,65,20,84,70,51,34,4,47,30,85,93,29,74,58,38,86,57,49,27,18,76,24,83,14,8,100,55,31,54,32,39,45,50,92,60,44,28,90,69,73,35,56,81
73,52,3,102,90,45,44,61,18,63,95,42,38,51,62,100,92,2,69,56,81,58,11,5,34,20,31,39,46,50,60,76,47,80,24,65,55,79,74,84,70,98,83,29,75,77,8,67,27,48,14,82,35,4,66,9,25,93,68,86,54,7,99,32,19,43,57,49,89,17,72,28,6,59,78,101,15,96,33,40,12,21,53,26,88,23,16,64,36,94,10,30,71,85,87,91,37,97,1,41,22,13
89,6,17,88,22,96,45,41,87,28,39,32,67,49,76,46,85,30,14,24,40,21,71,93,77,12,57,101,100,74,37,64,8,7,13,54,97,86,23,11,4,16,94,3,72,19,1,90,43,69,92,33,78,15,61,10,34,73,81,91,59,38,36,44,31,60,26,83,52,2,50,25,98,53,56,47,79,35,66,70,82,5,20,18,80,95,62,29,99,65,9,75,27,42,102,48,51,58,63,55,68,84
77,10,78,49,50,51,97,26,84,34,25,75,72,6,35,65,8,73,83,91,47,24,54,79,22,82,33,27,98,63,53,68,56,36,102,9,32,29,99,18,28,101,66,37,17,85,52,5,88,44,30,57,64,70,71,40,45,58,94,13,55,16,12,81,62,80,92,14,46,20,95,11,42,21,60,39,23,1,48,93,31,41,74,69,67,43,19,96,7,87,76,100,90,59,3,86,61,2,89,15,4,38
83,29,20,2,12,58,57,99,62,36,87,23,7,44,43,19,68,86,37,55,92,66,60,70,3,38,16,80,42,96,82,48,81,95,4,63,15,10,47,59,69,21,91,41,39,93,26,31,100,56,49,89,76,84,6,101,27,53,1,74,61,11,25,35,22,33,8,18,97,102,90,34,51,14,45,5,75,54,77,65,67,28,79,94,30,73,71,85,78,46,32,13,24,64,9,88,52,98,17,40,50,72
71,11,64,65,31,19,55,76,14,74,9,54,69,94,33,27,5,80,18,59,41,32,72,7,4,52,97,29,13,102,40,17,90,89,73,58,38,35,100,34,1,61,50,60,24,30,51,16,42,46,98,96,8,75,28,39,26,67,62,85,47,88,21,78,63,37,87,79,10,36,15,23,22,91,43,12,99,25,6,95,2,68,49,86,84,57,3,48,81,53,70,56,93,45,77,82,83,66,92,20,101,44
81,13,39,15,21,101,46,31,35,48,90,89,53,79,75,52,70,93,98,20,45,1,30,28,74,67,85,86,44,88,78,25,66,94,43,62,77,84,56,57,23,49,97,87,71,65,55,2,14,10,38,72,68,5,7,12,99,51,64,41,95,32,19,58,92,50,40,59,3,73,42,76,82,83,17,80,37,9,61,36,34,47,27,102,60,91,24,63,22,33,4,69,11,18,100,96,8,26,29,6,54,16
99,42,92,67,56,8,91,12,40,27,102,22,47,59,3,34,43,82,4,88,61,84,50,73,76,54,95,23,11,6,26,51,5,30,83,16,37,93,33,20,87,45,68,86,89,36,18,25,66,9,17,80,21,63,60,48,69,35,24,2,29,90,28,53,101,65,55,100,77,94,96,71,78,44,7,46,81,64,58,1,13,85,72,38,62,98,52,15,31,74,41,79,97,10,32,49,57,14,70,75,39,19
85,24,26,77,38,69,95,71,91,16,60,58,101,100,1,57,48,78,96,63,2,64,87,10,9,62,61,36,41,49,81,92,65,17,98,7,82,53,39,52,44,14,79,46,6,12,15,19,33,94,97,70,13,102,86,93,32,3,88,20,43,83,72,73,75,74,31,56,45,54,22,27,66,40,11,29,84,8,89,37,4,50,90,23,42,59,18,55,47,21,51,80,99,34,68,35,67,28,76,5,30,25
86,15,35,47,59,72,100,32,56,66,68,10,96,102,70,84,13,3,90,25,51,79,65,37,18,53,19,99,14,28,45,55,31,64,21,8,27,76,9,80,40,54,48,75,22,74,78,11,83,34,29,58,77,82,42,23,57,6,4,50,30,98,89,93,67,49,41,69,12,81,1,61,92,5,85,24,20,71,52,97,16,44,17,63,39,101,2,73,62,26,88,87,94,38,46,60,36,91,43,33,7,95
80,30,5,73,14,94,7,74,24,32,18,4,50,29,37,28,17,42,8,97,36,34,22,43,33,39,41,88,62,71,75,2,60,72,19,96,83,20,70,31,46,63,67,38,99,95,44,81,92,47,79,85,52,90,27,87,1,49,101,84,56,9,91,54,100,25,48,86,16,26,13,64,68,57,98,10,3,76,59,51,45,89,55,15,35,82,58,12,66,6,93,65,78,61,40,69,23,11,21,102,53,77
82,2,23,75,61,63,40,51,11,21,44,49,81,45,67,83,54,39,58,77,101,46,89,85,68,69,93,26,16,1,35,50,12,57,55,100,6,52,78,15,13,73,24,7,91,3,102,62,98,18,20,41,65,31,59,53,22,17,34,76,5,97,43,96,28,66,94,38,99,32,60,33,4,79,88,36,95,87,30,19,48,92,80,70,71,9,27,25,8,29,72,84,14,86,90,74,47,42,56,37,64,10
76,27,79,53,5,70,52,33,93,86,6,88,36,92,38,12,97,9,99,15,23,14,98,60,90,56,89,59,87,48,29,4,67,69,66,91,94,71,51,25,10,42,43,80,68,64,47,84,35,37,73,95,74,30,55,11,63,82,61,40,77,85,18,8,57,21,17,2,72,78,58,19,65,28,50,102,26,39,100,41,83,7,32,24,3,54,46,75,44,49,96,81,31,16,20,13,45,22,101,62,34,1
1,44,25,13,30,41,62,64,95,72,93,65,46,55,66,11,21,20,19,31,17,49,100,78,57,42,47,58,76,90,84,74,32,101,86,34,3,40,45,50,77,2,22,81,96,33,4,39,28,61,54,75,71,29,26,8,36,10,60,16,52,102,87,37,23,68,24,7,27,9,35,97,80,70,69,91,56,73,88,14,53,94,67,99,79,6,38,5,83,89,98,63,43,15,48,12,18,82,59,51,92,85
87,34,98,43,20,28,60,3,6,78,7,83,97,48,54,73,63,25,16,80,26,91,35,12,64,94,8,24,51,5,99,10,22,61,82,92,95,18,85,102,27,59,32,69,76,56,53,23,36,101,4,66,88,45,72,67,15,38,39,79,46,71,33,42,70,14,81,29,47,74,89,44,62,49,31,21,86,13,90,75,96,11,65,1,68,77,93,41,52,2,40,37,57,50,84,19,100,30,55,9,58,17
94,18,84,10,85,53,68,16,19,37,71,41,57,22,50,31,74,33,52,7,29,102,81,55,40,79,21,45,38,65,46,43,88,96,75,70,44,1,26,92,89,17,30,49,100,5,9,6,13,64,2,24,14,51,25,62,47,83,98,80,58,3,95,11,69,82,20,67,90,15,59,48,93,34,23,77,63,101,42,72,61,39,87,12,56,86,36,91,28,54,60,35,8,76,97,73,99,4,27,32,66,78
101,8,4,69,39,47,36,9,42,83,82,34,98,89,96,15,59,32,72,13,37,75,67,2,23,87,70,20,77,27,56,49,54,63,78,68,11,28,62,35,97,65,1,58,90,61,60,93,76,50,86,48,91,12,38,19,21,31,26,99,44,66,92,55,30,5,10,73,84,41,52,14,46,25,100,18,6,85,7,29,22,40,57,43,17,74,33,51,45,16,102,64,53,81,80,79,95,3,71,88,94,24
90,58,66,89,26,84,102,17,96,38,77,14,61,85,99,29,91,62,27,86,74,9,6,95,80,100,48,18,25,72,30,73,24,79,93,39,41,12,8,83,71,88,52,55,59,94,7,57,40,3,16,56,32,54,37,81,44,46,97,78,36,13,4,65,15,45,64,43,101,82,51,53,20,63,35,76,2,47,50,5,33,60,19,34,10,11,1,67,92,69,42,22,28,75,21,98,87,68,49,23,70,31
88,40,57,45,81,80,1,22,50,67,51,76,56,24,71,10,23,64,35,28,73,42,47,92,17,44,11,3,31,33,15,91,16,85,53,5,13,87,98,58,60,102,74,21,82,101,34,86,41,99,63,19,43,69,49,70,100,7,12,96,68,75,94,79,84,9,39,61,62,83,77,18,95,30,55,27,38,78,32,54,8,66,36,37,14,25,26,4,97,59,48,20,29,2,65,72,6,89,46,52,93,90
65,54,55,48,29,75,2,49,46,92,79,11,21,95,30,82,69,76,87,60,94,63,19,45,66,28,84,43,52,97,59,36,14,38,40,81,4,17,32,68,37,9,72,51,15,42,20,70,77,78,8,23,22,33,35,88,90,18,27,89,93,6,74,80,99,85,1,53,34,98,57,86,12,13,96,58,67,16,31,10,71,56,101,47,50,64,102,39,24,100,61,25,7,26,83,62,5,41,44,73,3,91
68,97,46,33,3,27,18,58,8,100,59,62,20,78,39,93,56,34,65,12,44,5,77,86,26,71,83,2,32,101,61,7,98,6,99,47,89,36,19,54,48,64,25,31,67,14,73,79,96,84,90,10,53,1,57,24,102,92,72,42,60,50,41,29,16,51,22,66,75,70,91,94,45,37,87,4,52,40,49,23,81,88,76,28,13,69,35,21,95,17,15,74,30,82,55,85,9,38,80,63,43,11
91,9,100,70,35,43,4,15,88,80,23,52,25,64,72,41,51,24,75,50,30,53,31,61,13,102,74,22,57,66,21,39,37,1,90,10,49,67,55,82,29,11,62,26,83,16,69,95,85,45,5,94,28,40,17,2,77,33,59,87,81,63,76,7,98,6,71,93,8,79,56,38,3,73,32,48,92,68,46,99,86,78,97,44,20,65,42,84,19,14,27,18,96,89,58,101,34,54,12,60,36,47
49,16,19,63,6,42,73,90,5,53,99,12,37,60,101,36,44,81,95,78,69,52,4,38,14,98,7,96,85,93,34,41,3,76,97,23,30,21,75,86,79,84,47,20,13,46,66,65,89,25,27,87,92,18,80,58,91,43,54,9,22,35,100,2,48,56,32,28,11,55,40,24,29,64,72,62,83,45,17,74,15,102,82,51,31,61,94,70,57,1,77,39,68,88,71,59,33,50,10,26,67,8
102,28,22,74,17,67,25,13,55,45,70,31,8,32,77,14,40,1,92,57,18,82,20,56,101,35,50,10,68,54,94,42,58,48,33,51,72,73,63,91,12,78,36,44,27,88,29,71,24,52,59,62,34,89,97,85,95,30,11,15,64,39,47,38,26,46,3,65,60,69,6,16,100,9,61,19,53,43,80,21,84,93,2,98,4,83,76,66,79,86,90,5,23,49,41,37,7,75,81,87,99,96
62,38,96,71,83,86,87,89,47,94,3,2,27,16,7,26,98,79,66,68,43,39,41,99,29,65,6,9,64,69,8,80,11,18,15,84,60,46,61,81,100,34,19,28,23,50,32,21,74,55,31,93,101,20,76,4,14,5,37,51,70,67,1,77,12,102,36,54,33,49,88,17,10,90,42,82,59,44,57,35,63,73,52,22,75,53,40,30,56,58,85,91,72,95,78,92,24,25,13,97,48,45
37,12,59,11,24,76,10,81,54,97,33,15,40,5,87,45,61,49,85,84,70,93,90,88,72,30,63,82,4,17,47,23,77,26,56,50,80,57,43,95,41,39,53,92,35,2,75,58,91,102,42,44,99,83,98,13,68,52,55,48,101,62,73,86,18,78,19,96,25,21,31,67,7,8,1,66,65,14,79,27,9,6,46,29,16,89,32,60,34,71,38,3,36,22,51,94,64,20,74,69,100,28
61,32,60,51,92,78,79,48,20,75,1,91,9,58,90,88,53,38,89,21,83,96,16,24,36,46,34,73,19,95,100,13,28,71,74,22,42,14,66,94,6,76,8,56,10,97,80,49,68,82,81,67,47,3,64,65,29,86,23,25,45,57,17,40,59,72,52,44,63,87,43,102,84,41,15,93,70,11,12,69,26,77,30,5,85,7,99,37,50,101,55,33,62,4,54,27,31,35,18,39,98,2
93,41,31,52,99,44,66,69,101,26,35,63,28,18,17,4,55,22,71,3,11,59,25,27,51,5,75,78,37,67,86,102,62,9,29,2,64,65,38,7,90,85,33,57,40,43,48,30,72,12,100,39,46,79,73,84,94,74,32,21,53,49,24,83,61,97,58,23,50,80,68,47,36,81,54,89,60,34,20,98,91,95,96,92,45,8,88,87,10,13,82,6,19,70,1,56,77,15,16,42,14,76
50,36,21,72,64,23,77,29,57,65,43,73,13,42,68,94,2,100,67,10,54,76,97,15,32,1,81,60,53,92,79,20,44,52,27,25,31,69,101,5,3,18,70,98,45,37,17,87,51,26,7,6,9,96,16,41,71,56,8,19,14,82,34,88,89,91,95,35,4,30,85,39,99,75,74,33,22,28,24,55,38,62,58,59,48,90,78,49,80,11,47,12,46,66,63,93,102,40,84,86,83,61
95,14,7,56,82,34,98,39,30,85,84,74,19,86,80,47,6,102,46,48,33,62,8,58,91,49,40,12,55,89,83,70,87,45,35,59,88,16,24,96,99,93,77,4,54,63,22,38,1,11,60,15,36,61,50,78,66,75,28,69,10,31,20,27,90,13,42,76,92,37,5,26,2,101,71,97,51,94,3,64,25,18,100,41,72,81,68,23,9,43,73,67,44,52,17,32,21,53,57,79,29,65
